Section,Session_ID,Window_Index,Start_Time,End_Time,n_events,n_users,context,Dominant_Event,Dominant_Component,Dominant_Bundled,R_event,R_comp,K,p_star,Top_User_Share,C_e,C_c,Q_sub,T_sust,a_t_new,S_a,S_u,S_e,S_tau,sigma_t_new,is_session_first,d_t_new,d_t_categorical_rule,a_t,d_t,sigma_t,Dominant_Component_Recomputed
Sec-01,55,68,2026-03-15 08:32:00,2026-03-15 08:33:00,51,14,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.392156862745098,0.9411764705882352,5,0.8627450980392157,0.2941176470588235,0.8627450980392157,0.9411764705882352,1.0,1.0,0.9509803921568628,0.9370776559211258,0.7108433734939759,1.0,0.9,0.8869802573537754,False,5,4,0.6666666666666666,0.536764705882353,0.879472693032015,Quiz
Sec-01,55,69,2026-03-15 08:33:00,2026-03-15 08:34:00,39,11,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4358974358974359,0.9743589743589745,4,0.9230769230769232,0.2564102564102564,0.9230769230769232,0.9743589743589745,1.0,1.0,0.9743589743589745,0.9376571141277024,0.68,1.0,0.9,0.8794142785319256,False,4,4,0.7051282051282051,0.5641025641025641,0.8974358974358975,Quiz
Sec-01,55,70,2026-03-15 08:34:00,2026-03-15 08:35:00,73,14,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4246575342465753,0.9315068493150684,6,0.8904109589041096,0.273972602739726,0.8904109589041096,0.9315068493150684,1.0,1.0,0.9554794520547945,0.9496546071888532,0.4148936170212766,1.0,0.9,0.8161370560525324,False,5,4,0.6780821917808219,0.6484018264840181,0.9278772977403116,Quiz
Sec-01,55,71,2026-03-15 08:35:00,2026-03-15 08:36:00,27,9,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4074074074074074,0.9629629629629628,4,0.8888888888888888,0.2962962962962963,0.8888888888888888,0.9629629629629628,1.0,1.0,0.9629629629629628,0.980043970911551,0.9012345679012346,1.0,0.9,0.9453196347031964,False,4,4,0.6851851851851851,0.4973544973544974,0.9810586842550312,Quiz
Sec-01,55,72,2026-03-15 08:36:00,2026-03-15 08:37:00,54,8,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4444444444444444,0.9814814814814816,4,0.9444444444444444,0.2777777777777778,0.9444444444444444,0.9814814814814816,1.0,1.0,0.9814814814814816,0.9506172839506164,0.375,1.0,0.9,0.8064043209876541,False,4,4,0.712962962962963,0.6137566137566137,0.9259259259259256,Quiz
Sec-01,55,73,2026-03-15 08:37:00,2026-03-15 08:38:00,60,11,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.3833333333333333,0.8666666666666667,7,0.7666666666666667,0.35,0.7666666666666667,0.8666666666666667,1.0,1.0,0.9083333333333332,0.8049382716049376,0.6352941176470588,1.0,0.9,0.8350580973129991,False,5,4,0.625,0.537037037037037,0.765432098765432,Quiz
Sec-01,55,74,2026-03-15 08:38:00,2026-03-15 08:39:00,41,7,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.3414634146341463,0.8536585365853658,5,0.7073170731707317,0.4390243902439024,0.7073170731707317,0.8536585365853658,1.0,1.0,0.8902439024390244,0.9517615176151764,0.7058823529411765,1.0,0.9,0.8894109676390882,False,5,3,0.5975609756097561,0.4542682926829269,0.9268292682926828,Quiz
Sec-01,55,75,2026-03-15 08:39:00,2026-03-15 08:40:00,26,7,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.3846153846153846,0.9230769230769232,5,0.8076923076923077,0.4230769230769231,0.8076923076923077,0.9230769230769232,1.0,1.0,0.9326923076923076,0.8868042526579115,0.7735849056603774,1.0,0.9,0.8900972895795722,False,5,3,0.6538461538461539,0.5096153846153846,0.8499061913696059,Quiz
Sec-01,55,76,2026-03-15 08:40:00,2026-03-15 08:41:00,23,6,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4347826086956521,0.9130434782608696,4,0.8260869565217391,0.4347826086956521,0.8260869565217391,0.9130434782608696,1.0,1.0,0.934782608695652,0.9944258639910816,0.6341463414634146,1.0,0.9,0.882143051363624,False,4,3,0.6739130434782609,0.4521739130434783,0.9464882943143812,Quiz
Sec-01,55,77,2026-03-15 08:41:00,2026-03-15 08:42:00,48,9,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4166666666666667,0.9375,6,0.8333333333333334,0.25,0.8333333333333334,0.9375,1.0,1.0,0.9427083333333334,0.9788647342995164,0.4791666666666667,1.0,0.9,0.8395078502415457,False,5,4,0.6770833333333334,0.5989583333333333,0.9915458937198066,Quiz
Sec-01,55,78,2026-03-15 08:42:00,2026-03-15 08:43:00,23,6,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4782608695652174,1.0,1,1.0,0.4347826086956521,1.0,1.0,1.0,1.0,1.0,0.8472222222222223,0.9411764705882352,1.0,0.9,0.9220996732026144,False,1,2,0.7391304347826086,0.2898550724637683,0.8345410628019326,Quiz
Sec-01,55,79,2026-03-15 08:43:00,2026-03-15 08:44:00,37,6,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4324324324324324,0.972972972972973,4,0.918918918918919,0.2702702702702703,0.918918918918919,0.972972972972973,1.0,1.0,0.972972972972973,0.927927927927928,0.5476190476190477,1.0,0.9,0.8438867438867439,False,4,4,0.7027027027027027,0.5714285714285714,0.9028593811202508,Quiz
Sec-01,55,80,2026-03-15 08:44:00,2026-03-15 08:45:00,42,6,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4523809523809524,0.9761904761904762,4,0.9285714285714286,0.4285714285714285,0.9285714285714286,0.9761904761904762,1.0,1.0,0.9761904761904762,0.9914199914199916,0.7115384615384616,1.0,0.9,0.9007396132396132,False,4,3,0.7142857142857143,0.5986394557823129,0.9691119691119692,Quiz
Sec-01,55,81,2026-03-15 08:45:00,2026-03-15 08:46:00,37,6,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4324324324324324,0.972972972972973,4,0.918918918918919,0.4324324324324324,0.918918918918919,0.972972972972973,1.0,1.0,0.972972972972973,0.9914199914199916,0.7241379310344828,1.0,0.9,0.9038894806136184,False,4,3,0.7027027027027027,0.5714285714285714,0.9691119691119692,Quiz
Sec-01,55,82,2026-03-15 08:46:00,2026-03-15 08:47:00,18,4,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.3333333333333333,0.8888888888888888,5,0.7222222222222222,0.3888888888888889,0.7222222222222222,0.8888888888888888,1.0,1.0,0.9027777777777778,0.8128128128128127,0.925,1.0,0.9,0.9094532032032032,False,5,4,0.611111111111111,0.4027777777777777,0.7557557557557555,Quiz
Sec-01,55,83,2026-03-15 08:47:00,2026-03-15 08:48:00,16,4,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4375,1.0,1,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0.7407407407407407,0.72,1.0,0.9,0.8401851851851851,False,1,1,0.71875,0.34375,0.7129629629629628,Quiz
Sec-01,55,84,2026-03-15 08:48:00,2026-03-15 08:49:00,8,3,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.25,0.875,4,0.625,0.375,0.625,0.875,1.0,1.0,0.875,0.6666666666666667,0.8888888888888888,1.0,0.9,0.8638888888888888,False,4,4,0.5625,0.1666666666666665,0.5833333333333333,Quiz
Sec-01,55,89,2026-03-15 08:53:00,2026-03-15 08:54:00,3,3,problem_solving,Quiz attempt auto-saved,Quiz,quiz_attempt,0.6666666666666666,1.0,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9166666666666666,0.888888888888889,0.8888888888888888,1.0,0.5,0.8194444444444444,False,2,2,0.8333333333333333,0.1666666666666667,0.277777777777778,Quiz
Sec-01,55,90,2026-03-15 08:54:00,2026-03-15 08:55:00,12,4,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.25,0.75,5,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.75,1.0,1.0,0.8333333333333334,0.777777777777778,0.25,1.0,0.9,0.7319444444444445,False,5,3,0.5,0.2291666666666667,0.1111111111111112,Quiz
Sec-01,55,91,2026-03-15 08:55:00,2026-03-15 08:56:00,27,3,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4444444444444444,0.9629629629629628,4,0.8888888888888888,0.8518518518518519,0.8888888888888888,0.9629629629629628,1.0,1.0,0.9629629629629628,0.6543209876543215,0.3870967741935484,1.0,0.9,0.7353544404619674,False,4,3,0.7037037037037037,0.5246913580246912,0.45679012345679,Quiz
Sec-01,55,92,2026-03-15 08:56:00,2026-03-15 08:57:00,6,3,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.3333333333333333,0.8333333333333334,2,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9166666666666669,0.8765432098765441,0.9642857142857144,1.0,0.9,0.9352072310405646,False,2,2,0.5833333333333334,0.1666666666666667,0.6790123456790125,Quiz
Sec-01,68,0,2026-03-17 07:52:00,2026-03-17 07:53:00,8,3,navigation,Course viewed,System,Course viewed,0.625,0.75,3,0.625,0.5,0.625,0.75,0.5,1.0,0.71875,1.0,1.0,1.0,1.0,1.0,True,3,2,0.6875,0.3333333333333335,1.0,System
Sec-01,68,8,2026-03-17 08:00:00,2026-03-17 08:01:00,3,3,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.75,0.9166666666666666,0.7272727272727273,1.0,0.1999999999999999,0.7109848484848484,False,1,2,1.0,0.0,0.1666666666666666,System
Sec-01,68,11,2026-03-17 08:03:00,2026-03-17 08:04:00,7,3,independent_work,The status of the submission has been viewed.,Assignment,submission,0.2857142857142857,0.5714285714285714,5,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.5714285714285714,1.0,0.0,0.4642857142857143,0.2380952380952381,0.3333333333333333,0.0,0.7,0.3178571428571428,False,5,3,0.4285714285714285,0.1714285714285714,0.0,Assignment
Sec-01,68,12,2026-03-17 08:04:00,2026-03-17 08:05:00,11,5,independent_work,Course viewed,Assignment,Course viewed,0.3636363636363636,0.5454545454545454,3,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.5454545454545454,0.5,0.5,0.4772727272727273,0.9653679653679652,0.4666666666666667,0.0,0.9,0.583008658008658,False,3,3,0.4545454545454545,0.0606060606060607,0.9307359307359307,Assignment
Sec-01,68,39,2026-03-17 08:31:00,2026-03-17 08:32:00,14,4,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.7142857142857143,1.0,1.0,0.5,1.0,0.875,0.0,0.5238095238095238,1.0,0.0,0.3809523809523809,False,1,1,1.0,0.0,0.0,System
Sec-01,68,42,2026-03-17 08:34:00,2026-03-17 08:35:00,7,3,navigation,Course viewed,System,Course viewed,1.0,1.0,1,1.0,0.4285714285714285,1.0,1.0,0.5,0.5,0.75,0.6666666666666667,0.9333333333333332,1.0,0.7,0.825,False,1,2,1.0,0.0,1.0,System
Sec-01,68,45,2026-03-17 08:37:00,2026-03-17 08:38:00,9,3,problem_solving,Quiz access was prevented,Safe Exam Browser access rules,Quiz access was prevented,0.4444444444444444,0.4444444444444444,3,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,0.0,0.4722222222222222,0.2592592592592592,0.7,0.0,0.7,0.4148148148148147,False,3,3,0.4444444444444444,0.1481481481481481,0.0,Safe Exam Browser access rules
Sec-01,68,50,2026-03-17 08:42:00,2026-03-17 08:43:00,8,3,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.375,1.0,3,0.375,0.375,0.375,1.0,1.0,0.5,0.71875,0.3425925925925925,0.6923076923076923,0.0,0.5,0.3837250712250712,False,3,3,0.6875,0.0833333333333334,0.3518518518518517,Quiz
Sec-01,68,53,2026-03-17 08:45:00,2026-03-17 08:46:00,7,4,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4285714285714285,1.0,1,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.25,0.8,1.0,0.7,0.6875,False,1,2,0.7142857142857143,0.1904761904761904,0.9285714285714284,Quiz
Sec-01,68,55,2026-03-17 08:47:00,2026-03-17 08:48:00,7,4,problem_solving,Quiz attempt auto-saved,Quiz,quiz_attempt,0.4285714285714285,1.0,1,1.0,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8,0.8944444444444444,False,1,2,0.7142857142857143,0.0952380952380953,1.0,Quiz
Sec-01,68,57,2026-03-17 08:49:00,2026-03-17 08:50:00,5,3,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4,1.0,1,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8,0.8944444444444444,False,1,2,0.7,0.1333333333333333,0.9619047619047616,Quiz
Sec-01,68,58,2026-03-17 08:50:00,2026-03-17 08:51:00,7,3,problem_solving,Quiz attempt auto-saved,Quiz,quiz_attempt,0.4285714285714285,1.0,1,1.0,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,0.85,False,1,2,0.7142857142857143,0.0952380952380953,0.9619047619047616,Quiz
Sec-01,68,59,2026-03-17 08:51:00,2026-03-17 08:52:00,5,3,problem_solving,Quiz attempt viewed,Quiz,quiz_attempt,0.4,1.0,1,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,0.9,False,1,2,0.7,0.1333333333333333,0.9619047619047616,Quiz
Sec-01,68,60,2026-03-17 08:52:00,2026-03-17 08:53:00,7,4,problem_solving,Quiz attempt auto-saved,Quiz,quiz_attempt,0.4285714285714285,1.0,1,1.0,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,0.9,0.88125,False,1,2,0.7142857142857143,0.0952380952380953,0.9619047619047616,Quiz
Sec-01,68,61,2026-03-17 08:53:00,2026-03-17 08:54:00,9,4,problem_solving,Quiz attempt updated,Quiz,quiz_attempt,0.4444444444444444,1.0,1,1.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,0.9,False,1,2,0.7222222222222222,0.2222222222222223,0.978835978835979,Quiz
Sec-01,68,63,2026-03-17 08:55:00,2026-03-17 08:56:00,8,3,problem_solving,Quiz attempt auto-saved,Quiz,quiz_attempt,0.25,0.75,5,0.5,0.75,0.5,0.75,1.0,1.0,0.8125,0.5,0.6923076923076923,1.0,0.8,0.7480769230769231,False,5,3,0.5,0.1071428571428572,0.4074074074074074,Quiz
Sec-01,68,64,2026-03-17 08:56:00,2026-03-17 08:57:00,8,3,problem_solving,Course viewed,Quiz,quiz_attempt,0.25,0.75,2,0.75,0.375,0.75,0.75,1.0,1.0,0.875,0.8333333333333334,0.6153846153846154,1.0,0.9,0.8371794871794872,False,2,2,0.5,0.0,1.0,Quiz
Sec-01,97,12,2026-04-14 08:00:00,2026-04-14 08:01:00,7,4,navigation,Course viewed,System,Course viewed,0.7142857142857143,0.7142857142857143,3,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5,0.0,0.4821428571428571,1.0,1.0,1.0,1.0,1.0,True,3,2,0.7142857142857143,0.3809523809523809,1.0,System
Sec-01,97,16,2026-04-14 08:04:00,2026-04-14 08:05:00,4,3,navigation,Course module viewed,File,Course module viewed,0.5,0.5,2,0.5,0.5,0.5,0.5,1.0,0.5,0.625,0.6190476190476188,0.7,0.0,0.6,0.4797619047619047,False,2,3,0.5,0.0,0.4285714285714285,File
Sec-01,97,17,2026-04-14 08:05:00,2026-04-14 08:06:00,4,3,teaching,Course module viewed,File,Course module viewed,0.75,0.75,2,0.75,0.5,0.75,0.75,1.0,1.0,0.875,0.3333333333333333,0.6666666666666666,1.0,0.9,0.725,False,2,2,0.75,0.25,0.3333333333333333,File
Sec-01,97,18,2026-04-14 08:06:00,2026-04-14 08:07:00,8,4,independent_work,Course module viewed,File,Course module viewed,0.625,0.5,3,0.625,0.375,0.625,0.5,1.0,1.0,0.78125,0.75,0.4,1.0,0.9,0.7625,False,3,2,0.5625,0.3333333333333335,0.5,File
Sec-01,97,22,2026-04-14 08:10:00,2026-04-14 08:11:00,5,3,navigation,Course module viewed,System,Course module viewed,0.4,0.4,4,0.4,0.4,0.4,0.4,1.0,1.0,0.7,0.7833333333333332,0.6666666666666666,1.0,0.6,0.7625,False,4,3,0.4,0.1499999999999999,0.5666666666666667,System
Sec-01,97,23,2026-04-14 08:11:00,2026-04-14 08:12:00,20,8,independent_work,Course module viewed,File,Course module viewed,0.85,0.85,4,0.85,0.3,0.85,0.85,1.0,1.0,0.925,0.3999999999999998,0.217391304347826,1.0,0.9,0.6293478260869565,False,4,4,0.85,0.6000000000000001,0.0,File
Sec-01,97,24,2026-04-14 08:12:00,2026-04-14 08:13:00,5,4,independent_work,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.4,0.8,0.8,1.0,0.5,0.775,0.5999999999999999,0.8695652173913043,1.0,0.9,0.842391304347826,False,2,2,0.8,0.3,0.8666666666666668,File
Sec-01,97,29,2026-04-14 08:17:00,2026-04-14 08:18:00,5,4,navigation,Course viewed,System,Course viewed,0.6,0.6,2,0.6,0.4,0.6,0.6,0.5,0.0,0.425,0.0666666666666665,0.5555555555555556,0.0,0.5,0.2805555555555555,False,2,2,0.6,0.1,0.4666666666666664,System
Sec-01,97,49,2026-04-14 08:37:00,2026-04-14 08:38:00,4,4,problem_solving,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.25,1.0,1.0,1.0,0.5,0.875,0.0,0.5555555555555556,0.0,0.0,0.1388888888888889,False,1,2,1.0,0.0,0.0,File
Sec-01,97,70,2026-04-14 08:58:00,2026-04-14 08:59:00,45,23,independent_work,Course module viewed,File,Course module viewed,0.8444444444444444,0.8,3,0.8444444444444444,0.1111111111111111,0.8444444444444444,0.8,1.0,1.0,0.9111111111111112,0.9037037037037036,0.0869565217391304,1.0,0.0,0.4976650563607084,False,3,3,0.8222222222222222,0.5333333333333334,0.5259259259259259,File
Sec-01,97,71,2026-04-14 08:59:00,2026-04-14 09:00:00,25,15,independent_work,Course module viewed,File,Course module viewed,0.88,0.8,3,0.88,0.24,0.88,0.8,1.0,1.0,0.92,0.9762962962962964,0.8823529411764706,1.0,0.9,0.9396623093681916,False,3,3,0.8400000000000001,0.6299999999999999,0.9525925925925924,File
Sec-01,97,72,2026-04-14 09:00:00,2026-04-14 09:01:00,23,6,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.7391304347826086,1.0,1.0,1.0,1.0,1.0,0.7866666666666667,0.5434782608695652,1.0,0.9,0.807536231884058,False,1,1,1.0,0.0,0.5733333333333335,File
Sec-01,97,111,2026-04-14 09:39:00,2026-04-14 09:40:00,29,3,independent_work,Course module viewed,Assignment,Course module viewed,0.4482758620689655,0.8620689655172413,8,0.4482758620689655,0.5862068965517241,0.4482758620689655,0.8620689655172413,1.0,0.5,0.7025862068965517,0.2068965517241379,0.4423076923076923,1.0,0.0,0.4123010610079575,False,5,3,0.6551724137931034,0.5275862068965516,0.0804597701149424,Assignment
Sec-01,97,113,2026-04-14 09:41:00,2026-04-14 09:42:00,22,3,independent_work,Course module viewed,Assignment,submission,0.4090909090909091,0.7272727272727273,4,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.7272727272727273,1.0,0.5,0.6704545454545454,0.9143155694879832,0.5918367346938775,0.0,0.8,0.5765380760454653,False,4,3,0.5681818181818182,0.3636363636363637,0.7680250783699062,Assignment
Sec-01,97,119,2026-04-14 09:47:00,2026-04-14 09:48:00,40,5,independent_work,Course module viewed,Assignment,submission,0.375,0.75,3,0.5,0.25,0.5,0.75,1.0,1.0,0.8125,0.6212121212121211,0.3548387096774194,1.0,0.4,0.5940127077223851,False,3,3,0.5625,0.2749999999999999,0.9848484848484848,Assignment
Sec-01,97,120,2026-04-14 09:48:00,2026-04-14 09:49:00,16,3,independent_work,Course module viewed,Assignment,submission,0.5,1.0,2,0.5,0.375,0.5,1.0,1.0,1.0,0.875,0.8333333333333334,0.7142857142857143,1.0,0.9,0.8619047619047618,False,2,3,0.75,0.1666666666666667,0.5,Assignment
Sec-01,97,121,2026-04-14 09:49:00,2026-04-14 09:50:00,19,4,independent_work,Course module viewed,Assignment,submission,0.3157894736842105,0.631578947368421,4,0.4736842105263157,0.3157894736842105,0.4736842105263157,0.631578947368421,1.0,1.0,0.7763157894736842,0.7368421052631577,0.8421052631578947,1.0,0.9,0.869736842105263,False,4,4,0.4736842105263157,0.2192982456140351,0.263157894736842,Assignment
Sec-01,97,122,2026-04-14 09:50:00,2026-04-14 09:51:00,29,4,independent_work,Course module viewed,Assignment,submission,0.4482758620689655,0.8275862068965517,4,0.4482758620689655,0.4827586206896552,0.4482758620689655,0.8275862068965517,1.0,1.0,0.8189655172413793,0.8862673926194796,0.4042553191489361,1.0,0.9,0.797630677942104,False,4,3,0.6379310344827587,0.5024630541871922,0.5620084694494856,Assignment
Sec-01,97,123,2026-04-14 09:51:00,2026-04-14 09:52:00,16,3,independent_work,Course module viewed,Assignment,submission,0.375,0.75,3,0.5,0.5,0.5,0.75,1.0,1.0,0.8125,0.9827586206896552,0.90625,1.0,0.9,0.9472521551724138,False,3,3,0.5625,0.2083333333333332,0.7988505747126435,Assignment
Sec-01,135,17,2026-04-19 07:57:00,2026-04-19 07:58:00,12,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.75,6,0.5,0.75,0.5,0.75,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,True,5,3,0.625,0.3571428571428572,1.0,Assignment
Sec-01,135,18,2026-04-19 07:58:00,2026-04-19 07:59:00,10,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.4,5,0.5,0.6,0.5,0.4,1.0,0.5,0.6,0.4333333333333332,0.8,1.0,0.9,0.7833333333333333,False,5,3,0.45,0.3333333333333332,0.5333333333333334,Assignment
Sec-01,135,19,2026-04-19 07:59:00,2026-04-19 08:00:00,5,3,independent_work,Course viewed,System,Course viewed,0.4,0.4,3,0.4,0.6,0.4,0.4,0.5,0.5,0.45,0.6000000000000001,0.7692307692307693,0.0,0.9,0.5673076923076923,False,3,3,0.4,0.1333333333333333,0.8666666666666667,System
Sec-01,135,21,2026-04-19 08:01:00,2026-04-19 08:02:00,8,3,independent_work,Course viewed,Assignment,Course viewed,0.375,0.5,3,0.375,0.75,0.375,0.5,0.5,1.0,0.59375,0.6166666666666667,0.3846153846153846,1.0,0.8,0.7003205128205128,False,3,3,0.4375,0.25,0.9,Assignment
Sec-01,135,23,2026-04-19 08:03:00,2026-04-19 08:04:00,9,3,navigation,Course viewed,System,Course viewed,0.4444444444444444,0.5555555555555556,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5,0.5,0.5,0.75,0.5,1.0,0.8,0.7625,False,4,3,0.5,0.25,0.8333333333333334,System
Sec-01,135,24,2026-04-19 08:04:00,2026-04-19 08:05:00,10,4,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.6,3,0.5,0.4,0.5,0.6,1.0,0.0,0.525,0.9333333333333332,0.6428571428571429,0.0,0.9,0.6190476190476191,False,3,3,0.55,0.2000000000000001,0.8666666666666666,Assignment
Sec-01,135,25,2026-04-19 08:05:00,2026-04-19 08:06:00,8,5,navigation,Course viewed,System,Course viewed,0.5,0.5,3,0.5,0.5,0.5,0.5,0.5,0.0,0.375,0.5999999999999999,0.625,0.0,0.9,0.53125,False,3,3,0.5,0.25,0.8666666666666666,System
Sec-01,135,26,2026-04-19 08:06:00,2026-04-19 08:07:00,11,6,independent_work,Course module viewed,File,Course module viewed,0.5454545454545454,0.3636363636363636,3,0.5454545454545454,0.2727272727272727,0.5454545454545454,0.3636363636363636,1.0,0.5,0.6022727272727273,0.3939393939393939,0.4705882352941176,0.0,0.9,0.4411319073083779,False,3,3,0.4545454545454545,0.2424242424242424,0.8787878787878788,File
